,Unnamed: 0,Survey,Year,ShootLat,ShootLong,DateTime,Clupea_harengus_JUV,Clupea_harengus_SA,Clupea_harengus_LA
21215,21215,NS-IBTS,2017,59.678000000000004,1.042,2017-08-22 04:08:00,0.0,0.0,34.80907663689527
16157,16157,NS-IBTS,2009,55.2547,6.654,2009-05-02 07:30:00,12309.028144101649,6.124196159993545,1.2194996768828656
10033,10033,NS-IBTS,1999,55.65,2.2167,1999-08-18 14:13:00,0.0,0.0,0.369670918339874
18213,18213,NS-IBTS,2012,59.2617,3.2633,2012-02-27 10:48:00,0.0,0.0,0.8388014045914179
9779,9779,NS-IBTS,1998,59.55,-1.15,1998-01-29 16:22:00,0.0,0.0,0.726329043545129
554,554,NS-IBTS,1978,57.0833,11.8333,1978-02-22 15:50:00,142.4552397489819,41.55657759685204,51.6594007300461
13672,13672,NS-IBTS,2004,60.15,3.1617,2004-06-02 12:43:00,0.0,0.0,4.7890136215488095
10454,10454,NS-IBTS,1999,60.3667,3.1,1999-02-24 11:23:00,0.0,0.0,1599.34855640197
7694,7694,NS-IBTS,1995,54.6,3.3333,1995-12-08 07:10:00,264.4868047147951,0.18445770274984893,0.0808608748982894
2349,2349,NS-IBTS,1984,54.8333,6.3667,1984-11-02 12:14:00,171.80937278683018,2.2543295296868133,0.8068814058401634
3465,3465,NS-IBTS,1986,58.7167,-1.4833,1986-07-02 07:20:00,0.0,0.0,226.67410057564885
14848,14848,NS-IBTS,2006,60.3533,3.135,2006-01-27 14:44:00,0.0,0.0,0.4253189280003316
20149,20149,NS-IBTS,2016,53.8755,6.3117,2016-07-24 13:24:00,0.0,0.0,0.09595556556573658
14518,14518,NS-IBTS,2006,55.3757,1.6718,2006-01-21 10:37:00,0.0,0.061357943139612035,0.09595556556573658
14043,14043,NS-IBTS,2005,56.8688,12.2987,2005-11-02 08:54:00,158.89447085071168,6.593657749881103,111.0915375320361
18817,18817,NS-IBTS,2013,59.7567,1.3583,2013-07-23 17:56:00,0.0,0.0,55.77424826958754
17934,17934,NS-IBTS,2012,56.1875,-0.4283,2012-06-02 16:04:00,0.0,0.0,32.141377670672576
8470,8470,NS-IBTS,1996,57.2167,12.05,1996-01-29 14:34:00,184119.18134255573,295.62409203508724,1234.6045753019707
8402,8402,NS-IBTS,1996,56.5833,11.8167,1996-11-09 13:30:00,2145.662052928248,6.688546905794022,569.6805523272731
3118,3118,NS-IBTS,1986,53.8333,0.7,1986-02-14 13:50:00,720.5372093233418,0.4083442084140982,0.0
10866,10866,NS-IBTS,2000,57.55,0.0667,2000-11-02 18:59:00,0.0,0.04531006580650318,1.9458448992813808
14747,14747,NS-IBTS,2006,58.2575,11.1652,2006-02-14 15:06:00,0.0,0.238979035471652,1.2172671888686253
4067,4067,NS-IBTS,1988,54.35,0.8167,1988-02-13 07:21:00,0.0,0.3929307239976325,2.632085257792562
15970,15970,NS-IBTS,2008,61.1807,-1.1253,2008-01-30 08:16:00,0.0,0.0,38.311864897297696
1623,1623,NS-IBTS,1982,54.2667,6.2833,1982-02-18 07:30:00,1571.3972373019953,37.96204168061021,4.217187175294612
12649,12649,NS-IBTS,2003,55.3333,2.1667,2003-11-02 07:14:00,0.0,2.093841222673752,98.3432972553341
16548,16548,NS-IBTS,2010,52.3259,2.6975,2010-02-16 07:02:00,204.06662831040475,0.6452141064858624,0.25884034394819544
5338,5338,NS-IBTS,1991,56.0,4.45,1991-08-14 17:02:00,0.0,0.0,21.03747393456953
559,559,NS-IBTS,1978,57.25,6.35,1978-08-02 08:50:00,0.0,0.0674577410968489,4.50206749256286
3917,3917,NS-IBTS,1987,58.1,-0.1333,1987-02-16 09:45:00,0.0,0.0,9.037414291784193
20010,20010,NS-IBTS,2015,59.732,0.337,2015-05-08 12:43:00,0.0,0.0,154.85238443066186
1830,1830,NS-IBTS,1982,58.8333,-3.6,1982-02-19 09:15:00,0.0,0.05564201851338799,7.016424748810759
16007,16007,NS-IBTS,2009,51.8047,3.592,2009-06-08 09:43:00,523.6241946991626,0.28318927831951696,0.5058827198196607
8854,8854,NS-IBTS,1997,55.2,4.25,1997-12-02 12:44:00,2960.561684797224,12.832567654509045,0.6317811835915058
16815,16815,NS-IBTS,2010,56.7886,11.8769,2010-08-26 12:43:00,0.0,4.920613828461646,234.61800712745975
15333,15333,NS-IBTS,2007,59.21,0.9155,2007-03-09 06:33:00,0.0,0.0,3.8675996581866534
5761,5761,NS-IBTS,1992,52.0667,1.9167,1992-08-26 16:16:00,0.0,0.0,0.1636225297588356
9479,9479,NS-IBTS,1998,56.0167,5.7333,1998-03-02 14:56:00,72.78152441359627,12.030892317995367,5.584943552221215
12404,12404,NS-IBTS,2002,60.6802,-1.7115,2002-01-31 12:37:00,0.0,0.0,8.34536688510436
19089,19089,NS-IBTS,2014,55.7315,4.3878,2014-01-08 07:51:00,0.0,0.0,0.22264143047382629
14481,14481,NS-IBTS,2006,54.9071,6.6117,2006-06-02 13:18:00,102682.62143336363,734.2670683039049,52.83779890440357
20108,20108,NS-IBTS,2016,52.6799,3.2686,2016-02-23 16:16:00,0.0,0.0,0.3711150916355726
16911,16911,NS-IBTS,2010,57.8227,11.0494,2010-08-02 12:31:00,246.19953345621536,0.291509249980331,0.9475182542218346
8567,8567,NS-IBTS,1996,58.2,-3.1333,1996-04-02 09:11:00,1565.5346391849696,34.495185373456174,61.32540823225675
3345,3345,NS-IBTS,1986,56.6833,1.3833,1986-12-02 16:27:00,0.0,0.0,2.7000155177617193
18391,18391,NS-IBTS,2013,54.243,6.124,2013-01-28 13:21:00,4842.804258877769,6.462705578062245,7.614727475675791
11329,11329,NS-IBTS,2001,55.4167,-1.0667,2001-03-13 08:27:00,0.0,0.12881568423646095,0.0
11637,11637,NS-IBTS,2001,58.6592,1.1440000000000001,2001-01-02 10:22:00,0.0,0.0,3212.681917710858
21120,21120,NS-IBTS,2017,58.1924,1.2368,2017-07-22 14:29:00,0.0,0.0,82.9062235828883
18336,18336,NS-IBTS,2013,52.5695,4.2581,2013-02-18 13:10:00,24973.93641238448,49.6678035179811,2.3089404068690143
15070,15070,NS-IBTS,2007,55.7542,6.4882,2007-07-21 07:47:00,0.0,83.21737681043186,28.77683360964612
19750,19750,NS-IBTS,2015,56.5655,12.6173,2015-01-28 14:20:00,608221.3142115211,130.33670916881124,0.0
8498,8498,NS-IBTS,1996,57.5167,4.0833,1996-02-14 22:05:00,0.0,0.0,2.2503099211159183
1090,1090,NS-IBTS,1980,54.65,4.15,1980-03-02 11:15:00,0.0,5.264793195582525,4.761474723000019
20536,20536,NS-IBTS,2016,58.2818,2.7602,2016-08-27 04:37:00,0.0,0.0,23.282210748433727
2232,2232,NS-IBTS,1984,52.4333,4.2833,1984-09-02 09:00:00,0.0,0.3522491878479005,8.88417217272668
5522,5522,NS-IBTS,1991,57.55,5.65,1991-07-02 07:45:00,0.0,0.0,571.821029665373
6351,6351,NS-IBTS,1992,60.25,0.5833,1992-02-16 12:45:00,0.0,0.0,295.69389191162134
3830,3830,NS-IBTS,1987,56.9167,-0.3333,1987-10-02 11:14:00,0.0,7.262116737332464,596.3865817185767
15791,15791,NS-IBTS,2008,57.7808,8.777999999999999,2008-01-22 07:38:00,0.0,0.0,21.057107368574933
6865,6865,NS-IBTS,1993,57.8833,-3.2667,1993-10-02 09:40:00,158.89447085071168,55.309291179368884,38.51482173934215
2141,2141,NS-IBTS,1983,57.7,2.3667,1983-02-27 15:40:00,0.0,0.0,0.9078662490722812
20570,20570,NS-IBTS,2016,58.7622,10.0707,2016-08-26 05:49:00,0.0,0.0,0.4558718564304387
15175,15175,NS-IBTS,2007,56.948,7.6339,2007-02-19 12:10:00,272.1771405748341,6.683192341886509,3.459180859794932
10372,10372,NS-IBTS,1999,58.8167,-2.4333,1999-02-02 18:41:00,0.0,0.0,0.5450655275375045
20776,20776,NS-IBTS,2017,53.977,0.2522,2017-08-30 13:32:00,0.0,0.0,7.602734118880528
2666,2666,NS-IBTS,1985,53.8167,6.6667,1985-01-02 12:32:00,36.1161155267716,0.03236881281477084,0.0
18832,18832,NS-IBTS,2013,60.1235,-0.3188,2013-12-02 15:50:00,0.0,0.0,1.7138979258863165
4316,4316,NS-IBTS,1988,58.7,3.6,1988-02-15 07:46:00,0.0,0.0,14.324258239053693
12995,12995,NS-IBTS,2003,58.8667,-2.3,2003-01-29 10:31:00,0.0,0.0,0.716764643509548
8299,8299,NS-IBTS,1996,55.2167,3.8167,1996-08-02 12:32:00,404.7431119563036,21.668542491624244,1.5621712599870563
18013,18013,NS-IBTS,2012,56.96,11.6517,2012-01-18 09:56:00,363.26086135990397,32.88922999651528,3.8710082843734246
15987,15987,NS-IBTS,2009,50.4745,1.4414,2009-01-21 11:59:00,0.0,0.8586512403873252,49.13889331160237
11813,11813,NS-IBTS,2002,53.4,1.5333,2002-02-18 15:15:00,4781.0280099838365,41.28662098078615,0.22264143047382629
14705,14705,NS-IBTS,2006,57.8305,10.6157,2006-02-13 14:34:00,0.0,0.061357943139612035,1.5767428609471947
13064,13064,NS-IBTS,2003,60.25,0.5667,2003-01-26 12:15:00,0.0,0.0,3.918611313639148
2525,2525,NS-IBTS,1984,57.7333,9.7167,1984-02-20 07:25:00,17385.40662374933,51.23230230135672,9.361223182523444
6899,6899,NS-IBTS,1993,58.2667,1.4667,1993-08-31 09:46:00,0.0,0.0,266.2735668269435
12714,12714,NS-IBTS,2003,56.1667,1.25,2003-10-02 08:07:00,0.0,0.2819195172583803,188.3229932304959
16497,16497,NS-IBTS,2009,61.0483,-1.199,2009-03-02 11:16:00,0.0,0.0,0.4705169390552114
6508,6508,NS-IBTS,1993,54.2333,4.3667,1993-08-17 12:58:00,0.0,8.228085707823608,33.13491710388188
14746,14746,NS-IBTS,2006,58.2453,1.4433,2006-07-09 09:14:00,0.0,0.0,824.6879220936756
4131,4131,NS-IBTS,1988,55.5833,5.1667,1988-02-19 15:13:00,58700.020038790906,130.6348959059108,6.444858695453938
18096,18096,NS-IBTS,2012,57.75899999999999,9.7967,2012-08-13 08:20:00,0.0,0.0674577410968489,37.65313160976222
13666,13666,NS-IBTS,2004,60.0145,-1.6475,2004-11-08 17:20:00,7.256018911823037,0.0,32.689775633438266
1174,1174,NS-IBTS,1980,56.4167,-2.1333,1980-02-24 07:05:00,0.0,1.2798796445039249,3.523384017783401
14547,14547,NS-IBTS,2006,55.8937,0.5933,2006-01-22 09:16:00,0.0,0.0,0.17534904374674828
18364,18364,NS-IBTS,2013,53.792,4.4848,2013-06-08 16:14:00,134.8752470589866,0.03236881281477084,0.0
19051,19051,NS-IBTS,2014,55.2077,6.9893,2014-02-08 13:35:00,10.429132259981028,0.0,0.0
18590,18590,NS-IBTS,2013,56.8217,12.2177,2013-01-25 07:16:00,0.0,66.67686981546457,71.70200178390944
15251,15251,NS-IBTS,2007,57.8323,-2.5138,2007-01-28 14:11:00,0.0,0.0,0.1524374596103582
20079,20079,NS-IBTS,2016,50.8666,1.3488,2016-01-25 12:22:00,0.0,0.0,131.96636130629722
16337,16337,NS-IBTS,2009,57.7373,5.204,2009-08-28 06:12:00,0.0,0.061357943139612035,2.544976998304364
9180,9180,NS-IBTS,1997,59.3733,3.2633,1997-01-29 21:15:00,0.0,0.0,3.560666367622257
4792,4792,NS-IBTS,1990,53.7833,4.5,1990-04-02 07:17:00,0.0,4.374495471297306,18.061546402073574
16523,16523,NS-IBTS,2010,50.8662,0.8825,2010-01-23 07:33:00,0.0,0.0,0.5546927502028058
9330,9330,NS-IBTS,1998,54.2,3.2333,1998-10-02 09:54:00,167.75168424625087,2.999459496713765,6.869685240184964
18167,18167,NS-IBTS,2012,58.4982,11.1247,2012-09-01 13:34:00,0.0,56.10125763076893,10.525273694721573
13974,13974,NS-IBTS,2005,56.2158,10.9633,2005-09-13 05:27:00,0.0,139.4436948484519,199.9798538797504
11840,11840,NS-IBTS,2002,53.9467,0.8567,2002-06-09 07:58:00,0.0,0.0,1.2700936714095152
2894,2894,NS-IBTS,1985,56.8,0.35,1985-02-13 08:20:00,0.0,0.26667002236528803,118.57818580953062
4744,4744,NS-IBTS,1989,59.7333,0.6,1989-12-02 15:23:00,0.0,0.0,73.76970871698323
16349,16349,NS-IBTS,2009,57.8345,-2.5955,2009-01-31 08:23:00,0.0,0.1905575007070858,1.1274460124615286
7295,7295,NS-IBTS,1994,56.35,11.9667,1994-08-02 14:57:00,0.0,123.02165474844877,473.673261359178
10711,10711,NS-IBTS,2000,55.9333,4.8167,2000-12-02 09:45:00,558.6836608877978,40.333252088791376,0.0
18140,18140,NS-IBTS,2012,58.1763,-3.1763,2012-02-19 09:45:00,0.0,0.9522206055619094,5.27949134574409
10595,10595,NS-IBTS,2000,54.3333,7.4333,2000-02-26 06:25:00,61086.374869467276,21.631367418005517,0.0
14238,14238,NS-IBTS,2005,59.1953,-2.2488,2005-07-28 08:52:00,0.0,0.0,22.32173512303355
884,884,NS-IBTS,1979,56.85,12.3,1979-03-14 10:45:00,0.0,0.10593904652986884,50.40455738017714
2798,2798,NS-IBTS,1985,55.25,5.6667,1985-06-02 07:05:00,2714.811253382999,36.928071621971284,1.36556478106974
8265,8265,NS-IBTS,1996,54.7667,6.4333,1996-07-31 14:45:00,183.65841500495517,100.62864257636093,9.799219018575073
20848,20848,NS-IBTS,2017,55.1102,7.4948,2017-11-02 10:29:00,89841.45876304597,0.4151623931622509,0.0
3087,3087,NS-IBTS,1986,53.2167,3.45,1986-02-25 18:36:00,756.0832466471347,2.5863411678465567,0.0
195,195,NS-IBTS,1977,56.5,5.5333,1977-02-15 05:40:00,0.0,0.061357943139612035,0.1316385646125534
551,551,NS-IBTS,1978,56.85,11.7667,1978-02-21 08:30:00,2149.294835536133,295.8514862257663,109.1787823239748
5265,5265,NS-IBTS,1991,55.1,5.6333,1991-01-15 09:33:00,5492.772792721253,16.158992397759928,0.8504754158297849
12882,12882,NS-IBTS,2003,57.7,1.4667,2003-08-02 07:38:00,0.0,0.04066826042276174,72.14024613865656
13127,13127,NS-IBTS,2004,52.3248,2.6926,2004-02-18 12:41:00,47.485079916327315,2.5216083138444216,3.1519094108050134
16725,16725,NS-IBTS,2010,55.7898,3.822,2010-08-08 05:27:00,0.0,0.0,1.0084310213787016
12353,12353,NS-IBTS,2002,59.5167,-1.2333,2002-01-27 09:57:00,0.0,0.0,0.5770749073379482
18594,18594,NS-IBTS,2013,56.8955,12.2682,2013-01-24 14:14:00,0.0,2.6178910082765325,0.4818128116635694
21902,21902,NS-IBTS,2019,52.6299,4.5279,2019-01-25 15:24:00,6312.979652461262,0.0,0.0
5109,5109,NS-IBTS,1991,51.6,1.7333,1991-09-08 17:22:00,0.0,0.03372887054842445,0.04797778278286829
20531,20531,NS-IBTS,2016,58.211000000000006,-2.489,2016-06-08 03:40:00,0.0,0.0,2.3845095861465797
755,755,NS-IBTS,1979,54.7833,0.0167,1979-01-13 05:20:00,0.0,11.098336521782825,21.881525615312096
2404,2404,NS-IBTS,1984,55.6667,2.1667,1984-02-15 10:05:00,12.648222248634484,0.8292570469601932,3.0733922061744314
1436,1436,NS-IBTS,1981,56.15,3.4167,1981-07-02 09:01:00,0.0,0.0,0.32399873370489995
9357,9357,NS-IBTS,1998,54.4,4.5167,1998-10-02 15:20:00,18568.163861300192,57.378185659314745,4.766183719754384
15250,15250,NS-IBTS,2007,57.83,4.6117,2007-02-07 10:01:00,0.0,0.0,0.28329539012123217
9522,9522,NS-IBTS,1998,56.3667,12.2667,1998-10-09 12:57:00,0.0,8.234250013229197,284.0629188095224
18740,18740,NS-IBTS,2013,58.4867,11.1292,2013-01-21 07:50:00,410.05536530073005,278.7582138984476,49.71954036877736
10406,10406,NS-IBTS,1999,59.3167,-0.3667,1999-02-21 16:53:00,0.0,0.0,46.47518354175456
12466,12466,NS-IBTS,2003,52.3581,3.3211,2003-02-26 10:25:00,154.79634545493278,16.534277324170205,21.699146359539828
20281,20281,NS-IBTS,2016,55.757,0.21100000000000002,2016-08-18 13:03:00,0.0,0.0,1.674979959827978
1289,1289,NS-IBTS,1980,60.2167,0.4333,1980-02-15 07:55:00,0.0,0.0,0.6391205286777518
13991,13991,NS-IBTS,2005,56.3216,0.4595,2005-03-02 15:58:00,0.0,0.0,23.101786435279212
13524,13524,NS-IBTS,2004,57.8707,11.2135,2004-02-02 11:56:00,0.0,0.0,10.280201850828117
4084,4084,NS-IBTS,1988,54.7667,5.75,1988-02-16 12:50:00,11462.156385088165,243.22130495970876,49.09886742427838
8274,8274,NS-IBTS,1996,54.8333,0.05,1996-05-09 16:07:00,0.0,0.0,190.50521461045844
2957,2957,NS-IBTS,1985,57.95,-2.8,1985-02-19 19:35:00,0.0,10.778231657186932,1.244906746016937
11001,11001,NS-IBTS,2000,59.3167,-0.6,2000-08-31 04:51:00,0.0,0.0,13.903515938790164
5073,5073,NS-IBTS,1990,59.35,1.3333,1990-02-16 09:12:00,0.0,0.0,2448.181926027039
19959,19959,NS-IBTS,2015,58.7577,1.6194,2015-07-25 12:57:00,0.0,0.0,3.276334418501888
16312,16312,NS-IBTS,2009,57.4464,10.8444,2009-01-30 07:13:00,37748.79898503103,63.381323031368005,4.3203569583446
14042,14042,NS-IBTS,2005,56.8688,5.0280000000000005,2005-01-30 15:23:00,0.0,3.135339274820033,5.066934436226503
14047,14047,NS-IBTS,2005,56.9218,11.6962,2005-10-02 15:37:00,0.0,0.09560709382298403,5.192268242519057
1225,1225,NS-IBTS,1980,57.45,8.5,1980-05-02 08:55:00,19.3495431818666,0.6263379060097152,1.5039502653203054
17355,17355,NS-IBTS,2011,56.2243,4.2175,2011-01-02 13:10:00,0.0,0.6414146292384755,6.761360711615827
608,608,NS-IBTS,1978,58.25,1.5333,1978-02-15 06:50:00,0.0,5.10050542839338,7.1649758448382155
4244,4244,NS-IBTS,1988,57.3667,0.45,1988-02-22 19:13:00,0.0,0.0,1656.6843944088773
14496,14496,NS-IBTS,2006,55.159,1.1767,2006-06-02 09:46:00,0.0,0.0,2.1910318238949418
14071,14071,NS-IBTS,2005,57.2043,11.6618,2005-02-14 13:28:00,0.0,0.11902461670756816,0.2813405093835777
9039,9039,NS-IBTS,1997,57.5667,11.6333,1997-09-15 09:56:00,369134.32549533946,150.12114845977786,804.3565503608054
16869,16869,NS-IBTS,2010,57.4531,8.5256,2010-10-02 08:40:00,105.78983086215723,0.0,0.0
21694,21694,NS-IBTS,2018,58.08,-1.135,2018-03-02 14:52:00,0.0,0.0,2.126002162161309
20912,20912,NS-IBTS,2017,56.1052,4.8207,2017-01-27 10:21:00,15115.117182407568,30.28714808292821,4.834768274777097
5094,5094,NS-IBTS,1990,60.3333,1.3667,1990-02-13 12:24:00,0.0,0.0,24.02166478891489
4426,4426,NS-IBTS,1989,53.7667,2.5333,1989-02-28 11:41:00,0.0,0.8759139646980292,24.11546429811088
13547,13547,NS-IBTS,2004,58.1572,-0.0848,2004-08-13 16:31:00,0.0,0.0,3110.6938426098686
7243,7243,NS-IBTS,1994,55.8667,7.1833,1994-02-14 07:02:00,4224.390029554395,11.193715114111164,0.0
300,300,NS-IBTS,1977,59.4833,-0.9833,1977-02-21 06:00:00,0.0,0.0,9.257075384477707
7212,7212,NS-IBTS,1994,55.4333,0.15,1994-05-08 13:38:00,0.0,1.8714172657581671,2763.367829428344
6207,6207,NS-IBTS,1992,57.8167,-0.55,1992-04-02 16:20:00,0.0,0.050297028016480866,0.34389667956086045
2032,2032,NS-IBTS,1983,55.8167,0.8167,1983-02-17 08:19:00,0.0,2.520477784233972,20.104334695110108
8887,8887,NS-IBTS,1997,55.7333,5.4833,1997-09-22 10:50:00,10592.420642373449,369.89053376768663,129.87100686749122
12494,12494,NS-IBTS,2003,53.4,1.55,2003-02-17 07:14:00,120.53532117094248,0.9970481344902452,1.2361547272366324
14852,14852,NS-IBTS,2006,60.5982,3.0738,2006-04-02 07:41:00,0.0,0.0,59.76849197001064
15487,15487,NS-IBTS,2008,53.8795,3.8705,2008-08-16 13:37:00,0.0,0.0,0.24256965625012245
6882,6882,NS-IBTS,1993,58.0667,-1.1333,1993-08-22 20:56:00,0.0,0.0,0.5719598058022362
110,110,NS-IBTS,1977,55.1667,5.75,1977-11-02 12:44:00,0.0,0.3466440435661993,0.14790876797039734
16298,16298,NS-IBTS,2009,57.2157,12.0503,2009-03-02 07:15:00,128451.52485491625,4255.503847898923,584.7021566057407
10619,10619,NS-IBTS,2000,54.75,7.45,2000-01-03 13:57:00,14471.759102099462,1.3142532195761558,0.0
7775,7775,NS-IBTS,1995,55.8333,1.15,1995-04-09 17:25:00,1302.1382657200647,0.19421287688862504,0.7128165730580659
7540,7540,NS-IBTS,1994,58.7333,-2.2833,1994-07-03 09:33:00,0.0,0.0,788.9444068429401
5952,5952,NS-IBTS,1992,55.3833,-1.0833,1992-01-16 12:12:00,0.0,0.0,908.2258523039244
5793,5793,NS-IBTS,1992,53.45,1.55,1992-02-09 06:13:00,41509.02405265576,8.597415735033643,0.1621446315548037
4523,4523,NS-IBTS,1989,55.2667,8.15,1989-04-02 10:42:00,875.8235884140997,0.04531006580650318,0.0
17044,17044,NS-IBTS,2010,59.7765,-0.4552,2010-02-14 10:38:00,0.0,0.0,26.277900197174702
3370,3370,NS-IBTS,1986,57.1167,3.75,1986-11-03 16:05:00,0.0,0.061357943139612035,0.0
5193,5193,NS-IBTS,1991,54.0833,7.95,1991-01-13 08:32:00,1221.8401732176378,0.5158885681961978,0.4180793115581444
6280,6280,NS-IBTS,1992,58.6833,2.55,1992-08-15 10:49:00,0.0,0.0,17.57668600023552
18274,18274,NS-IBTS,2012,60.6983,2.6433,2012-02-17 09:20:00,0.0,0.0,141.33783065111646
7690,7690,NS-IBTS,1995,54.4833,-0.0667,1995-02-18 13:04:00,72.78152441359627,3.3611885373258374,6.406960508555117
5229,5229,NS-IBTS,1991,54.6167,5.5167,1991-08-17 05:36:00,0.0,1.6821045876625438,0.7267393660552051
11531,11531,NS-IBTS,2001,57.6667,4.7167,2001-08-26 06:52:00,0.0,0.0,7.452015543597853
5013,5013,NS-IBTS,1990,57.8667,1.3167,1990-02-24 09:07:00,0.0,6.484287142564059,2.0488819490158177
9914,9914,NS-IBTS,1999,54.2333,3.5,1999-06-08 12:04:00,7287.681225956111,3.9209365921163566,21.17457722581136
14904,14904,NS-IBTS,2007,51.7161,1.8778,2007-02-21 12:58:00,0.0,0.6752153784012831,3.9649310782292004
8939,8939,NS-IBTS,1997,56.35,12.5667,1997-01-28 14:51:00,1722.109343186127,0.0,3003.2046937067284
20689,20689,NS-IBTS,2016,61.5487,0.6035,2016-06-02 12:04:00,0.0,0.0,1.0744816371946657
16606,16606,NS-IBTS,2010,53.974,1.2777,2010-08-13 12:08:00,0.0,16.83355752020381,56.95276265830713
859,859,NS-IBTS,1979,56.5167,-2.25,1979-01-22 20:15:00,0.0,0.0,0.10695519278269183
20662,20662,NS-IBTS,2016,60.675,0.8320000000000001,2016-09-08 14:50:00,0.0,0.0,8.834922964889273
8390,8390,NS-IBTS,1996,56.4333,11.0833,1996-11-09 07:35:00,2241.0521773248915,12.793576561553314,681.0263622997364
1925,1925,NS-IBTS,1983,54.1667,1.3,1983-02-16 09:48:00,2085.597243146549,107.69105362548612,3.3649244713265403
19002,19002,NS-IBTS,2014,54.51,2.7168,2014-08-14 09:31:00,23594.181191005104,2.6499208844266686,1.4132223461101399
168,168,NS-IBTS,1977,56.15,7.6333,1977-05-02 09:40:00,2772.0590398897807,4.824185572155987,0.1316385646125534
14460,14460,NS-IBTS,2006,54.6933,2.707,2006-10-02 14:13:00,0.0,0.061357943139612035,0.2581001971205403
15478,15478,NS-IBTS,2008,53.8188,4.5235,2008-07-08 16:37:00,20433.769266567608,0.4539866032418649,0.07395438398519869
1013,1013,NS-IBTS,1980,52.8667,2.6333,1980-11-02 07:14:00,0.0,0.0,0.18763030346707105
19315,19315,NS-IBTS,2014,58.0625,10.7455,2014-01-22 07:35:00,0.0,0.18022554800020102,4.88967453062874
14167,14167,NS-IBTS,2005,58.1755,-3.0893,2005-07-27 11:39:00,0.0,0.0,0.2737153527741374
21961,21961,NS-IBTS,2019,54.8525,0.738,2019-01-29 10:09:00,0.0,0.09771671901592847,1.7107536327249595
3351,3351,NS-IBTS,1986,56.75,-2.1333,1986-02-20 07:02:00,25.29644449726897,0.6491677453333148,0.57179787423123
13151,13151,NS-IBTS,2004,53.3863,3.5786,2004-11-02 15:23:00,415.3887111075392,0.1753929992336835,0.8648826907060088
8363,8363,NS-IBTS,1996,56.15,2.2833,1996-12-08 05:58:00,0.0,0.0,0.5716591028764605
4030,4030,NS-IBTS,1988,53.7333,1.5,1988-02-23 08:32:00,0.0,3.1836597711347565,26.43449129742384
21643,21643,NS-IBTS,2018,57.6037,9.0885,2018-08-22 05:07:00,0.0,0.0,1.0138174105769044
18792,18792,NS-IBTS,2013,59.293,1.6623,2013-08-26 05:37:00,0.0,0.0,1.8073642394206864
6029,6029,NS-IBTS,1992,56.25,-0.35,1992-01-08 12:40:00,0.0,0.0674577410968489,7.259463723626818
6038,6038,NS-IBTS,1992,56.3,5.1667,1992-01-30 09:42:00,807.2463585775643,105.78062520295505,1.3746348732709197
1955,1955,NS-IBTS,1983,54.7,1.1833,1983-02-21 11:12:00,0.0,1.480006447737791,0.07395438398519869
21783,21783,NS-IBTS,2018,59.358000000000004,-3.752,2018-07-30 09:32:00,0.0,0.0,547.6830397947247
8634,8634,NS-IBTS,1996,59.25,2.1,1996-02-09 09:21:00,0.0,0.0,80.54594497712944
12121,12121,NS-IBTS,2002,56.9972,-1.8,2002-01-18 14:46:00,0.0,0.0,0.1636225297588356
6155,6155,NS-IBTS,1992,57.35,1.6667,1992-08-14 20:40:00,0.0,0.0,52.4250198551717
11741,11741,NS-IBTS,2001,60.6333,0.6667,2001-01-16 11:53:00,0.0,0.0,3.2587986233836395
3608,3608,NS-IBTS,1987,54.0667,6.35,1987-05-02 07:06:00,1569.8779215607801,1.6874122466213362,0.9523549808612508
19591,19591,NS-IBTS,2015,54.6555,6.8963,2015-01-30 06:29:00,14636.087533893568,4.281654632047018,1.7058491961116813
21071,21071,NS-IBTS,2017,57.717,5.1778,2017-08-14 16:50:00,0.0,0.0,22.212255461786256
1596,1596,NS-IBTS,1982,53.85,6.8833,1982-09-02 12:33:00,600.6672367193131,0.1658340271353998,0.0
15072,15072,NS-IBTS,2007,55.7745,3.3283,2007-06-02 12:37:00,0.0,0.0,0.12199825890392968
18480,18480,NS-IBTS,2013,55.5612,3.2842,2013-07-02 13:05:00,0.0,1.1795360088911535,0.5672947695627004
13432,13432,NS-IBTS,2004,57.1813,11.4445,2004-09-13 12:24:00,0.0,0.0,619.2524027231701
17090,17090,NS-IBTS,2010,60.902,-1.3815,2010-12-02 15:56:00,0.0,0.0,2.027883324775188
21378,21378,NS-IBTS,2018,53.9595,1.2843,2018-08-14 04:44:00,122.5541882673132,0.0,0.0
6364,6364,NS-IBTS,1992,60.6333,1.5167,1992-02-16 06:17:00,0.0,0.0,4.788931970378167
17791,17791,NS-IBTS,2012,53.979,5.695,2012-11-08 12:38:00,18401.408720871543,49.323668398130465,1.0107609362286174
